35.7900016666667, -80.5850000000000
35.7780006388889, -80.2130000000000
36.1110008333333, -80.2130000000000
36.4430015555556, -80.2130000000000
36.1219985833333, -80.5850000000000
36.4549987777778, -80.5850000000000
36.1330001944444, -80.9570000000000
36.4650009166667, -80.9570000000000
35.7869995000000, -79.8330000277778
35.7720001111111, -79.4660000277778
36.1040008611111, -79.4400000000000
36.4360015833333, -79.4140000000000
36.1190002500000, -79.8089999722222
36.4510009722222, -79.7850000277778
36.1320007222222, -80.1780000555556
36.4650009166667, -80.1559999722222
35.8190010000000, -89.8339998333333
35.8359993055556, -89.4670001944445
36.1680000277778, -89.4959995277778
36.5000007500000, -89.5249998055556
36.1499984722222, -89.8639995555556
36.4819991944444, -89.8960001111111
36.1310012777778, -90.2330000000000
36.4629981944444, -90.2659999722222
35.8149993888889, -88.8329998888889
35.8299987777778, -88.4659998055556
36.1619995000000, -88.4890000277778
36.4940002500000, -88.5130001944444
36.1479995833333, -88.8580000000000
36.4800003055556, -88.8840000277778
36.1320007222222, -89.2270004166667
36.4640014722222, -89.2550003055556
35.8120010277778, -87.8329998888889
35.8229988055556, -87.4649998611111
36.1559990000000, -87.4830000000000
36.4889991666667, -87.5010001111111
36.1450012222222, -87.8529998888889
36.4769981388889, -87.8729998611111
36.1320007222222, -88.2219998333333
36.4650009166667, -88.2440001388889
35.8089988611111, -86.8319999722222
35.8169982777778, -86.4649998611111
36.1499984722222, -86.4769999444444
36.4829986666667, -86.4890000277778
36.1419990555556, -86.8469998333333
36.4749992500000, -86.8609997777778
36.1330001944444, -87.2159998055556
36.4650009166667, -87.2330000000000
35.8060005277778, -85.8319999722222
35.8099983333333, -85.4639999444445
36.1440017777778, -85.4709999166667
36.4769981388889, -85.4779998888889
36.1390006944444, -85.8409998055556
36.4720008888889, -85.8500000833333
36.1330001944444, -86.2110001666667
36.4660003611111, -86.2219998333333
35.8029983611111, -84.8319999722222
35.8040016111111, -84.4639999444445
36.1370018055556, -84.4650001111111
36.4699981666667, -84.4669999722222
36.1359985277778, -84.8350000000000
36.4689987222222, -84.8389999444445
36.1330001944444, -85.2050001111111
36.4660003611111, -85.2110001666667
35.7990005555556, -83.8319999722222
35.7980011111111, -83.4639999444445
36.1310012777778, -83.4600000000000
36.4640014722222, -83.4560000555556
